ICD9,ICD9 Label,Valid_2014,Valid_2015,AGE_AT_DIAG,SEX_COND,CC_AGE_SPLIT,CC_SEX_SPLIT,CC,Additional_CC
64221,Old hyperten NEC-deliver,Y,Y,12 <= age <= 55,female,,,208,
64222,Old hyperten-deliv w p/p,Y,Y,12 <= age <= 55,female,,,208,
64224,Old hyperten NEC-postpar,Y,Y,12 <= age <= 55,female,,,208,
64231,Trans hyperten-delivered,Y,Y,12 <= age <= 55,female,,,208,
64232,Trans hyperten-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64234,Trans hyperten-postpart,Y,Y,12 <= age <= 55,female,,,208,
64241,Mild/NOS preeclamp-deliv,Y,Y,12 <= age <= 55,female,,,208,
64242,Mild preeclamp-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64244,Mild/NOS preeclamp-p/p,Y,Y,12 <= age <= 55,female,,,208,
64271,Tox w old hyperten-deliv,Y,Y,12 <= age <= 55,female,,,208,
64272,Tox w old hyp-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64274,Tox w old hyper-postpart,Y,Y,12 <= age <= 55,female,,,208,
64291,Hypertens NOS-delivered,Y,Y,12 <= age <= 55,female,,,208,
64292,Hypertens NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64294,Hypertens NOS-postpartum,Y,Y,12 <= age <= 55,female,,,208,
64420,Early onset deliv-unspec,Y,Y,12 <= age <= 55,female,,,208,
64421,Early onset delivery-del,Y,Y,12 <= age <= 55,female,,,208,
64621,Renal dis NOS-delivered,Y,Y,12 <= age <= 55,female,,,208,
64622,Renal dis NOS-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64624,Renal dis NOS-postpartum,Y,Y,12 <= age <= 55,female,,,208,
64671,Liver disorder-delivered,Y,Y,12 <= age <= 55,female,,,208,
64731,Tuberculosis-delivered,Y,Y,12 <= age <= 55,female,,,208,
64732,Tuberculosis-deliv w p/p,Y,Y,12 <= age <= 55,female,,,208,
64734,Tuberculosis-postpartum,Y,Y,12 <= age <= 55,female,,,208,
64741,Malaria-delivered,Y,Y,12 <= age <= 55,female,,,208,
64742,Malaria-delivered w p/p,Y,Y,12 <= age <= 55,female,,,208,
64744,Malaria-postpartum,Y,Y,12 <= age <= 55,female,,,208,
64801,Diabetes-delivered,Y,Y,12 <= age <= 55,female,,,208,
64802,Diabetes-delivered w p/p,Y,Y,12 <= age <= 55,female,,,208,
64804,Diabetes-postpartum,Y,Y,12 <= age <= 55,female,,,208,
64831,Drug dependence-deliver,Y,Y,12 <= age <= 55,female,,,208,
64832,Drug dependen-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64834,Drug dependence-postpart,Y,Y,12 <= age <= 55,female,,,208,
64841,Mental disorder-deliver,Y,Y,12 <= age <= 55,female,,,208,
64842,Mental dis-deliv w p/p,Y,Y,12 <= age <= 55,female,,,208,
64844,Mental disorder-postpart,Y,Y,12 <= age <= 55,female,,,208,
64851,Congen CV dis-delivered,Y,Y,12 <= age <= 55,female,,,208,
64852,Congen CV dis-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64854,Congen CV dis-postpartum,Y,Y,12 <= age <= 55,female,,,208,
64931,Coagulation def-deliv,Y,Y,12 <= age <= 55,female,,,208,
64932,Coagulatn def-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
64934,Coagulation def-postpart,Y,Y,12 <= age <= 55,female,,,208,
64941,Epilepsy-delivered,Y,Y,12 <= age <= 55,female,,,208,
64942,Epilepsy-delivered w p/p,Y,Y,12 <= age <= 55,female,,,208,
64944,Epilepsy-postpartum,Y,Y,12 <= age <= 55,female,,,208,
65101,Twin pregnancy-delivered,Y,Y,12 <= age <= 55,female,,,208,
65131,Twins w fetal loss-del,Y,Y,12 <= age <= 55,female,,,208,
65191,Mult gestation NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
65201,Unstable lie-delivered,Y,Y,12 <= age <= 55,female,,,208,
65211,Cephalic vers NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
65221,Breech presentat-deliver,Y,Y,12 <= age <= 55,female,,,208,
65231,Transver/obliq lie-deliv,Y,Y,12 <= age <= 55,female,,,208,
65241,Face/brow present-deliv,Y,Y,12 <= age <= 55,female,,,208,
65251,High head at term-deliv,Y,Y,12 <= age <= 55,female,,,208,
65261,Mult gest malpres-deliv,Y,Y,12 <= age <= 55,female,,,208,
65271,Prolapsed arm-delivered,Y,Y,12 <= age <= 55,female,,,208,
65281,Malposition NEC-deliver,Y,Y,12 <= age <= 55,female,,,208,
65291,Malposition NOS-deliver,Y,Y,12 <= age <= 55,female,,,208,
65300,Pelvic deform NOS-unspec,Y,Y,12 <= age <= 55,female,,,208,
65301,Pelvic deform NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
65310,Contract pelv NOS-unspec,Y,Y,12 <= age <= 55,female,,,208,
65311,Contract pelv NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
65320,Inlet contraction-unspec,Y,Y,12 <= age <= 55,female,,,208,
65321,Inlet contraction-deliv,Y,Y,12 <= age <= 55,female,,,208,
65330,Outlet contraction-unsp,Y,Y,12 <= age <= 55,female,,,208,
65331,Outlet contraction-deliv,Y,Y,12 <= age <= 55,female,,,208,
65340,Fetopelv disprop-unspec,Y,Y,12 <= age <= 55,female,,,208,
65341,Fetopelv dispropor-deliv,Y,Y,12 <= age <= 55,female,,,208,
65350,Fetal disprop NOS-unspec,Y,Y,12 <= age <= 55,female,,,208,
65351,Fetal disprop NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
65360,Hydrocephal fetus-unspec,Y,Y,12 <= age <= 55,female,,,208,
65361,Hydroceph fetus-deliver,Y,Y,12 <= age <= 55,female,,,208,
65370,Oth abn fet disprop-unsp,Y,Y,12 <= age <= 55,female,,,208,
65371,Oth abn fet dispro-deliv,Y,Y,12 <= age <= 55,female,,,208,
65380,Disproportion NEC-unspec,Y,Y,12 <= age <= 55,female,,,208,
65381,Disproportion NEC-deliv,Y,Y,12 <= age <= 55,female,,,208,
65390,Disproportion NOS-unspec,Y,Y,12 <= age <= 55,female,,,208,
65391,Disproportion NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
65400,Cong abn uter preg-unsp,Y,Y,12 <= age <= 55,female,,,208,
65401,Congen abn uterus-deliv,Y,Y,12 <= age <= 55,female,,,208,
65402,Cong abn uter-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
65404,Congen abn uter-postpart,Y,Y,12 <= age <= 55,female,,,208,
65410,Uter tumor in preg-unsp,Y,Y,12 <= age <= 55,female,,,208,
65411,Uterine tumor-delivered,Y,Y,12 <= age <= 55,female,,,208,
65412,Uterine tumor-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
65414,Uterine tumor-postpartum,Y,Y,12 <= age <= 55,female,,,208,
65420,Prev c-delivery unspec,Y,Y,12 <= age <= 55,female,,,208,
65421,Prev c-delivery-delivrd,Y,Y,12 <= age <= 55,female,,,208,
65430,Retrovert uterus-unspec,Y,Y,12 <= age <= 55,female,,,208,
65431,Retrovert uterus-deliver,Y,Y,12 <= age <= 55,female,,,208,
65432,Retrovert uter-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
65434,Retrovert uter-postpart,Y,Y,12 <= age <= 55,female,,,208,
65440,Abn grav uterus NEC-unsp,Y,Y,12 <= age <= 55,female,,,208,
65441,Abn uterus NEC-delivered,Y,Y,12 <= age <= 55,female,,,208,
65442,Abn uterus NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
65444,Abn uterus NEC-postpart,Y,Y,12 <= age <= 55,female,,,208,
65460,Abn cervix NEC preg-unsp,Y,Y,12 <= age <= 55,female,,,208,
65461,Abn cervix NEC-delivered,Y,Y,12 <= age <= 55,female,,,208,
65462,Abn cervix NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
65464,Abn cervix NEC-postpart,Y,Y,12 <= age <= 55,female,,,208,
65470,Abn vagina in preg-unsp,Y,Y,12 <= age <= 55,female,,,208,
65471,Abnorm vagina-delivered,Y,Y,12 <= age <= 55,female,,,208,
65472,Abnorm vagina-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
65474,Abnorm vagina-postpartum,Y,Y,12 <= age <= 55,female,,,208,
65480,Abn vulva in preg-unspec,Y,Y,12 <= age <= 55,female,,,208,
65481,Abnormal vulva-delivered,Y,Y,12 <= age <= 55,female,,,208,
65482,Abnormal vulva-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
65484,Abnormal vulva-postpart,Y,Y,12 <= age <= 55,female,,,208,
65490,Abn pel NEC in preg-unsp,Y,Y,12 <= age <= 55,female,,,208,
65491,Abn pelv org NEC-deliver,Y,Y,12 <= age <= 55,female,,,208,
65492,Abn pelv NEC-deliv w p/p,Y,Y,12 <= age <= 55,female,,,208,
65494,Abn pelv org NEC-postpar,Y,Y,12 <= age <= 55,female,,,208,
65601,Fetal-maternal hem-deliv,Y,Y,12 <= age <= 55,female,,,208,
65671,Oth placent cond-deliver,Y,Y,12 <= age <= 55,female,,,208,
65701,Polyhydramnios-delivered,Y,Y,12 <= age <= 55,female,,,208,
65801,Oligohydramnios-deliver,Y,Y,12 <= age <= 55,female,,,208,
65810,Prem rupt membran-unspec,Y,Y,12 <= age <= 55,female,,,208,
65811,Prem rupt membran-deliv,Y,Y,12 <= age <= 55,female,,,208,
65820,Prolong rupt memb-unspec,Y,Y,12 <= age <= 55,female,,,208,
65821,Prolong rupt memb-deliv,Y,Y,12 <= age <= 55,female,,,208,
65830,Artific rupt membr-unsp,Y,Y,12 <= age <= 55,female,,,208,
65831,Artific rupt membr-deliv,Y,Y,12 <= age <= 55,female,,,208,
65840,Amniotic infection-unsp,Y,Y,12 <= age <= 55,female,,,208,
65841,Amniotic infection-deliv,Y,Y,12 <= age <= 55,female,,,208,
65880,Amniotic prob NEC-unspec,Y,Y,12 <= age <= 55,female,,,208,
65881,Amniotic prob NEC-deliv,Y,Y,12 <= age <= 55,female,,,208,
65890,Amniotic prob NOS-unspec,Y,Y,12 <= age <= 55,female,,,208,
65891,Amniotic prob NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
66000,Obstruct/fet malpos-unsp,Y,Y,12 <= age <= 55,female,,,208,
66001,Obstruc/fet malpos-deliv,Y,Y,12 <= age <= 55,female,,,208,
66010,Bony pelv obstruc-unspec,Y,Y,12 <= age <= 55,female,,,208,
66011,Bony pelv obstruct-deliv,Y,Y,12 <= age <= 55,female,,,208,
66020,Abn pelv tiss obstr-unsp,Y,Y,12 <= age <= 55,female,,,208,
66021,Abn pelv tis obstr-deliv,Y,Y,12 <= age <= 55,female,,,208,
66030,Persist occipitpost-unsp,Y,Y,12 <= age <= 55,female,,,208,
66031,Persist occiptpost-deliv,Y,Y,12 <= age <= 55,female,,,208,
66040,Shoulder dystocia-unspec,Y,Y,12 <= age <= 55,female,,,208,
66041,Shoulder dystocia-deliv,Y,Y,12 <= age <= 55,female,,,208,
66050,Locked twins-unspecified,Y,Y,12 <= age <= 55,female,,,208,
66051,Locked twins-delivered,Y,Y,12 <= age <= 55,female,,,208,
66060,Fail trial lab NOS-unsp,Y,Y,12 <= age <= 55,female,,,208,
66061,Fail trial lab NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
66070,Failed forcep NOS-unspec,Y,Y,12 <= age <= 55,female,,,208,
66071,Failed forceps NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
66080,Obstruc labor NEC-unspec,Y,Y,12 <= age <= 55,female,,,208,
66081,Obstruct labor NEC-deliv,Y,Y,12 <= age <= 55,female,,,208,
66090,Obstruc labor NOS-unspec,Y,Y,12 <= age <= 55,female,,,208,
66091,Obstruct labor NOS-deliv,Y,Y,12 <= age <= 55,female,,,208,
66233,Delay del 2 twin-antepar,Y,Y,12 <= age <= 55,female,,,208,
66600,Third-stage hem-unspec,Y,Y,12 <= age <= 55,female,,,208,
66602,Thrd-stage hem-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
66604,Third-stage hem-postpart,Y,Y,12 <= age <= 55,female,,,208,
66610,Postpartum hem NEC-unsp,Y,Y,12 <= age <= 55,female,,,208,
66612,Postpa hem NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
66614,Postpart hem NEC-postpar,Y,Y,12 <= age <= 55,female,,,208,
66620,Delay p/part hem-unspec,Y,Y,12 <= age <= 55,female,,,208,
66622,Delay p/p hem-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
66624,Delay p/part hem-postpar,Y,Y,12 <= age <= 55,female,,,208,
66630,Postpart coagul def-unsp,Y,Y,12 <= age <= 55,female,,,208,
66632,P/p coag def-del w p/p,Y,Y,12 <= age <= 55,female,,,208,
66634,Postpart coag def-postpa,Y,Y,12 <= age <= 55,female,,,208,
67901,Mat comp in utero-del,Y,Y,12 <= age <= 55,female,,,208,
67902,Mat comp in utro-del-p/p,Y,Y,12 <= age <= 55,female,,,208,
67904,Mat comp in utero-p/p,Y,Y,12 <= age <= 55,female,,,208,
67911,Fetal comp in utero-del,Y,Y,12 <= age <= 55,female,,,208,
67912,Ftl cmp in utro-del-p/p,Y,Y,12 <= age <= 55,female,,,208,
67914,Fetal comp in utero-p/p,Y,Y,12 <= age <= 55,female,,,208,
V272,"Deliver-twins, both live",Y,Y,12 <= age <= 55,female,,,208,
V273,"Del-twins, 1 nb, 1 sb",Y,Y,12 <= age <= 55,female,,,208,
V274,"Deliver-twins, both sb",Y,Y,12 <= age <= 55,female,,,208,
64001,Threatened abort-deliver,Y,Y,12 <= age <= 55,female,,,209,
64081,Hem early preg NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
64091,Hem early preg-delivered,Y,Y,12 <= age <= 55,female,,,209,
64301,Mild hyperem grav-deliv,Y,Y,12 <= age <= 55,female,,,209,
64311,Hyperem w metab dis-del,Y,Y,12 <= age <= 55,female,,,209,
64321,Late vomit of preg-deliv,Y,Y,12 <= age <= 55,female,,,209,
64381,Vomit compl preg-deliver,Y,Y,12 <= age <= 55,female,,,209,
64391,Vomit of preg NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
64511,Post term preg-del,Y,Y,12 <= age <= 55,female,,,209,
64521,Prolonged preg-del,Y,Y,12 <= age <= 55,female,,,209,
64601,Papyraceous fetus-deliv,Y,Y,12 <= age <= 55,female,,,209,
64611,Edema in preg-delivered,Y,Y,12 <= age <= 55,female,,,209,
64612,Edema in preg-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64614,Edema in preg-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64631,Recurnt preg loss-deliv,Y,Y,12 <= age <= 55,female,,,209,
64641,Neuritis-delivered,Y,Y,12 <= age <= 55,female,,,209,
64642,Neuritis-delivered w p/p,Y,Y,12 <= age <= 55,female,,,209,
64644,Neuritis of preg-postpar,Y,Y,12 <= age <= 55,female,,,209,
64651,Asym bacteriuria-deliver,Y,Y,12 <= age <= 55,female,,,209,
64652,Asy bacteruria-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64654,Asy bacteriuria-postpart,Y,Y,12 <= age <= 55,female,,,209,
64661,Gu infection-delivered,Y,Y,12 <= age <= 55,female,,,209,
64662,Gu infection-deliv w p/p,Y,Y,12 <= age <= 55,female,,,209,
64664,Gu infection-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64681,Preg compl NEC-delivered,Y,Y,12 <= age <= 55,female,,,209,
64682,Preg compl NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64684,Preg compl NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
64691,Preg compl NOS-delivered,Y,Y,12 <= age <= 55,female,,,209,
64701,Syphilis-delivered,Y,Y,12 <= age <= 55,female,,,209,
64702,Syphilis-delivered w p/p,Y,Y,12 <= age <= 55,female,,,209,
64704,Syphilis-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64711,Gonorrhea-delivered,Y,Y,12 <= age <= 55,female,,,209,
64712,Gonorrhea-deliver w p/p,Y,Y,12 <= age <= 55,female,,,209,
64714,Gonorrhea-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64721,Other vd-delivered,Y,Y,12 <= age <= 55,female,,,209,
64722,Other vd-delivered w p/p,Y,Y,12 <= age <= 55,female,,,209,
64724,Other vd-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64751,Rubella-delivered,Y,Y,12 <= age <= 55,female,,,209,
64752,Rubella-delivered w p/p,Y,Y,12 <= age <= 55,female,,,209,
64754,Rubella-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64761,Oth viral dis-delivered,Y,Y,12 <= age <= 55,female,,,209,
64762,Oth viral dis-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64764,Oth viral dis-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64781,Infect dis NEC-delivered,Y,Y,12 <= age <= 55,female,,,209,
64782,Infect dis NEC-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64784,Infect dis NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
64791,Infect NOS-delivered,Y,Y,12 <= age <= 55,female,,,209,
64792,Infect NOS-deliver w p/p,Y,Y,12 <= age <= 55,female,,,209,
64794,Infect NOS-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64811,Thyroid dysfunc-deliver,Y,Y,12 <= age <= 55,female,,,209,
64812,Thyroid dysfun-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64814,Thyroid dysfunc-postpart,Y,Y,12 <= age <= 55,female,,,209,
64821,Anemia-delivered,Y,Y,12 <= age <= 55,female,,,209,
64822,Anemia-delivered w p/p,Y,Y,12 <= age <= 55,female,,,209,
64824,Anemia-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64861,CV dis NEC preg-deliver,Y,Y,12 <= age <= 55,female,,,209,
64862,CV dis NEC-deliver w p/p,Y,Y,12 <= age <= 55,female,,,209,
64864,CV dis NEC-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64871,Bone disorder-delivered,Y,Y,12 <= age <= 55,female,,,209,
64872,Bone disorder-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64874,Bone disorder-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64881,Abn glucose toler-deliv,Y,Y,12 <= age <= 55,female,,,209,
64882,Abn glucose-deliv w p/p,Y,Y,12 <= age <= 55,female,,,209,
64884,Abn glucose-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64891,Oth curr cond-delivered,Y,Y,12 <= age <= 55,female,,,209,
64892,Oth curr cond-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64894,Oth curr cond-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64901,Tobacco use disor-delliv,Y,Y,12 <= age <= 55,female,,,209,
64902,Tobacco use dis-del-p/p,Y,Y,12 <= age <= 55,female,,,209,
64904,Tobacco use dis-postpart,Y,Y,12 <= age <= 55,female,,,209,
64911,Obesity-delivered,Y,Y,12 <= age <= 55,female,,,209,
64912,Obesity-delivered w p/p,Y,Y,12 <= age <= 55,female,,,209,
64914,Obesity-postpartum,Y,Y,12 <= age <= 55,female,,,209,
64921,Bariatric surg stat-del,Y,Y,12 <= age <= 55,female,,,209,
64922,Bariatric surg-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64924,Bariatrc surg stat w p/p,Y,Y,12 <= age <= 55,female,,,209,
64951,Spotting-delivered,Y,Y,12 <= age <= 55,female,,,209,
64961,Uterine size descrep-del,Y,Y,12 <= age <= 55,female,,,209,
64962,Uterine size-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
64964,Uterine size descrep-p/p,Y,Y,12 <= age <= 55,female,,,209,
64981,Spon labr w plan C/S-del,Y,Y,12 <= age <= 55,female,,,209,
64982,Lbr w plan C/S-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
650,Normal delivery,Y,Y,12 <= age <= 55,female,,,209,
65501,Fetal cns malform-deliv,Y,Y,12 <= age <= 55,female,,,209,
65511,Fetal chromoso abn-deliv,Y,Y,12 <= age <= 55,female,,,209,
65521,Famil heredit dis-deliv,Y,Y,12 <= age <= 55,female,,,209,
65531,Fet damg d/t virus-deliv,Y,Y,12 <= age <= 55,female,,,209,
65541,Fet damg d/t dis-deliver,Y,Y,12 <= age <= 55,female,,,209,
65551,Fet damag d/t drug-deliv,Y,Y,12 <= age <= 55,female,,,209,
65561,Radiat fetal damag-deliv,Y,Y,12 <= age <= 55,female,,,209,
65571,Decrease fetal movmt del,Y,Y,12 <= age <= 55,female,,,209,
65581,Fetal abnorm NEC-deliver,Y,Y,12 <= age <= 55,female,,,209,
65591,Fetal abnorm NOS-deliver,Y,Y,12 <= age <= 55,female,,,209,
65611,Rh isoimmunizat-deliver,Y,Y,12 <= age <= 55,female,,,209,
65621,Abo isoimmunizat-deliver,Y,Y,12 <= age <= 55,female,,,209,
65631,Fetal distress-delivered,Y,Y,12 <= age <= 55,female,,,209,
65641,Intrauter death-deliver,Y,Y,12 <= age <= 55,female,,,209,
65651,Poor fetal growth-deliv,Y,Y,12 <= age <= 55,female,,,209,
65661,Excess fetal grth-deliv,Y,Y,12 <= age <= 55,female,,,209,
65681,Fet/plac prob NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
65691,Fet/plac prob NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
65900,Fail mechan induct-unsp,Y,Y,12 <= age <= 55,female,,,209,
65901,Fail mech induct-deliver,Y,Y,12 <= age <= 55,female,,,209,
65910,Fail induction NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
65911,Fail induction NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
65920,Pyrexia in labor-unspec,Y,Y,12 <= age <= 55,female,,,209,
65921,Pyrexia in labor-deliver,Y,Y,12 <= age <= 55,female,,,209,
65940,Grand multiparity-unspec,Y,Y,12 <= age <= 55,female,,,209,
65941,Grand multiparity-deliv,Y,Y,12 <= age <= 55,female,,,209,
65950,Elderly primigravid-unsp,Y,Y,12 <= age <= 55,female,,,209,
65951,Elderly primigravida-del,Y,Y,12 <= age <= 55,female,,,209,
65960,Elderly multigravida-uns,Y,Y,12 <= age <= 55,female,,,209,
65961,Elderly multigravida-del,Y,Y,12 <= age <= 55,female,,,209,
65970,Abn ftl hrt rate/rhy-uns,Y,Y,12 <= age <= 55,female,,,209,
65971,Abn ftl hrt rate/rhy-del,Y,Y,12 <= age <= 55,female,,,209,
65980,Complic labor NEC-unsp,Y,Y,12 <= age <= 55,female,,,209,
65981,Complic labor NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
65990,Complic labor NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
65991,Complic labor NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
66101,Prim uterine inert-deliv,Y,Y,12 <= age <= 55,female,,,209,
66111,Sec uterine inert-deliv,Y,Y,12 <= age <= 55,female,,,209,
66121,Uterine inert NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
66131,Precipitate labor-deliv,Y,Y,12 <= age <= 55,female,,,209,
66141,Uter dystocia NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
66191,Abnormal labor NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
66200,Prolonged 1st stage-unsp,Y,Y,12 <= age <= 55,female,,,209,
66201,Prolong 1st stage-deliv,Y,Y,12 <= age <= 55,female,,,209,
66210,Prolonged labor NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66211,Prolong labor NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
66220,Prolonged 2nd stage-unsp,Y,Y,12 <= age <= 55,female,,,209,
66221,Prolong 2nd stage-deliv,Y,Y,12 <= age <= 55,female,,,209,
66230,Delay del 2nd twin-unsp,Y,Y,12 <= age <= 55,female,,,209,
66231,Delay del 2nd twin-deliv,Y,Y,12 <= age <= 55,female,,,209,
66300,Cord prolapse-unspec,Y,Y,12 <= age <= 55,female,,,209,
66301,Cord prolapse-delivered,Y,Y,12 <= age <= 55,female,,,209,
66310,Cord around neck-unspec,Y,Y,12 <= age <= 55,female,,,209,
66311,Cord around neck-deliver,Y,Y,12 <= age <= 55,female,,,209,
66320,Cord compress NEC-unspec,Y,Y,12 <= age <= 55,female,,,209,
66321,Cord compress NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
66330,Cord entangle NEC-unspec,Y,Y,12 <= age <= 55,female,,,209,
66331,Cord entangle NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
66340,Short cord-unspecified,Y,Y,12 <= age <= 55,female,,,209,
66341,Short cord-delivered,Y,Y,12 <= age <= 55,female,,,209,
66360,Vasc lesion cord-unspec,Y,Y,12 <= age <= 55,female,,,209,
66361,Vasc lesion cord-deliver,Y,Y,12 <= age <= 55,female,,,209,
66380,Cord complicat NEC-unsp,Y,Y,12 <= age <= 55,female,,,209,
66381,Cord complicat NEC-deliv,Y,Y,12 <= age <= 55,female,,,209,
66390,Cord complicat NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66391,Cord complicat NOS-deliv,Y,Y,12 <= age <= 55,female,,,209,
66400,Del w 1 deg lacerat-unsp,Y,Y,12 <= age <= 55,female,,,209,
66401,Del w 1 deg lacerat-del,Y,Y,12 <= age <= 55,female,,,209,
66404,Del w 1 deg lac-postpart,Y,Y,12 <= age <= 55,female,,,209,
66410,Del w 2 deg lacerat-unsp,Y,Y,12 <= age <= 55,female,,,209,
66411,Del w 2 deg lacerat-del,Y,Y,12 <= age <= 55,female,,,209,
66414,Del w 2 deg lac-postpart,Y,Y,12 <= age <= 55,female,,,209,
66420,Del w 3 deg lacerat-unsp,Y,Y,12 <= age <= 55,female,,,209,
66421,Del w 3 deg lacerat-del,Y,Y,12 <= age <= 55,female,,,209,
66424,Del w 3 deg lac-postpart,Y,Y,12 <= age <= 55,female,,,209,
66430,Del w 4 deg lacerat-unsp,Y,Y,12 <= age <= 55,female,,,209,
66431,Del w 4 deg lacerat-del,Y,Y,12 <= age <= 55,female,,,209,
66434,Del w 4 deg lac-postpart,Y,Y,12 <= age <= 55,female,,,209,
66440,Ob perineal lac NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66441,Ob perineal lac NOS-del,Y,Y,12 <= age <= 55,female,,,209,
66444,Perineal lac NOS-postpar,Y,Y,12 <= age <= 55,female,,,209,
66450,Ob perineal hematom-unsp,Y,Y,12 <= age <= 55,female,,,209,
66451,Ob perineal hematoma-del,Y,Y,12 <= age <= 55,female,,,209,
66454,Perin hematoma-postpart,Y,Y,12 <= age <= 55,female,,,209,
66460,Anal sphincter tear NOS,Y,Y,12 <= age <= 55,female,,,209,
66461,Anal sphincter tear-del,Y,Y,12 <= age <= 55,female,,,209,
66464,Anal sphinctr tear w p/p,Y,Y,12 <= age <= 55,female,,,209,
66480,Ob perin traum NEC-unsp,Y,Y,12 <= age <= 55,female,,,209,
66481,Ob perineal trau NEC-del,Y,Y,12 <= age <= 55,female,,,209,
66484,Perin traum NEC-postpart,Y,Y,12 <= age <= 55,female,,,209,
66490,Ob perin traum NOS-unsp,Y,Y,12 <= age <= 55,female,,,209,
66491,Ob perineal trau NOS-del,Y,Y,12 <= age <= 55,female,,,209,
66494,Perin traum NOS-postpart,Y,Y,12 <= age <= 55,female,,,209,
66520,Inversion of uterus-unsp,Y,Y,12 <= age <= 55,female,,,209,
66522,Invers uterus-del w p/p,Y,Y,12 <= age <= 55,female,,,209,
66524,Invers uterus-postpart,Y,Y,12 <= age <= 55,female,,,209,
66530,Lacerat of cervix-unspec,Y,Y,12 <= age <= 55,female,,,209,
66531,Lacerat of cervix-deliv,Y,Y,12 <= age <= 55,female,,,209,
66534,Lacer of cervix-postpart,Y,Y,12 <= age <= 55,female,,,209,
66540,High vaginal lacer-unsp,Y,Y,12 <= age <= 55,female,,,209,
